vsweep  v1  v2  v3  v4  v5    
 3.52300000e-01  1.79999987e+00  2.27241206e-02  3.75783972e-04  1.70034020e-06  2.58549367e-07 
 3.52400000e-01  1.79999987e+00  2.27764895e-02  3.76628190e-04  1.70507803e-06  2.58367258e-07 
 3.52500000e-01  1.79999987e+00  2.28289896e-02  3.77474065e-04  1.70934622e-06  2.58666158e-07 
 3.52600000e-01  1.79999987e+00  2.28816200e-02  3.78321930e-04  1.71374923e-06  2.58531747e-07 
 3.52700000e-01  1.79999987e+00  2.29343821e-02  3.79171501e-04  1.71837935e-06  2.58775616e-07 
 3.52800000e-01  1.79999987e+00  2.29872761e-02  3.80022068e-04  1.72295449e-06  2.58589563e-07 
 3.52900000e-01  1.79999987e+00  2.30403027e-02  3.80874983e-04  1.72733109e-06  2.58620676e-07 
 3.53000000e-01  1.79999987e+00  2.30934620e-02  3.81729618e-04  1.73199910e-06  2.58409977e-07 
 3.53100000e-01  1.79999987e+00  2.31467555e-02  3.82585607e-04  1.73641571e-06  2.58614453e-07 
 3.53200000e-01  1.79999987e+00  2.32001836e-02  3.83443538e-04  1.74102900e-06  2.58572594e-07 
 3.53300000e-01  1.79999987e+00  2.32537457e-02  3.84302636e-04  1.74566782e-06  2.58788910e-07 
 3.53400000e-01  1.79999987e+00  2.33074434e-02  3.85163681e-04  1.75026069e-06  2.58557469e-07 
 3.53500000e-01  1.79999987e+00  2.33612775e-02  3.86026470e-04  1.75509560e-06  2.58632965e-07 
 3.53600000e-01  1.79999987e+00  2.34152486e-02  3.86890960e-04  1.75967876e-06  2.58745249e-07 
 3.53700000e-01  1.79999987e+00  2.34693574e-02  3.87757071e-04  1.76414582e-06  2.58568392e-07 
 3.53800000e-01  1.79999987e+00  2.35236016e-02  3.88625004e-04  1.76852885e-06  2.58939689e-07 
 3.53900000e-01  1.79999987e+00  2.35779863e-02  3.89494527e-04  1.77359416e-06  2.58476334e-07 
 3.54000000e-01  1.79999987e+00  2.36325092e-02  3.90365873e-04  1.77810132e-06  2.58696219e-07 
 3.54100000e-01  1.79999987e+00  2.36871709e-02  3.91238567e-04  1.78279422e-06  2.58576754e-07 
 3.54200000e-01  1.79999987e+00  2.37419744e-02  3.92113614e-04  1.78739707e-06  2.58569783e-07 
 3.54300000e-01  1.79999987e+00  2.37969186e-02  3.92989832e-04  1.79245931e-06  2.58645241e-07 
 3.54400000e-01  1.79999987e+00  2.38520034e-02  3.93867574e-04  1.79711573e-06  2.58780028e-07 
 3.54500000e-01  1.79999987e+00  2.39072307e-02  3.94747473e-04  1.80196773e-06  2.58871526e-07 
 3.54600000e-01  1.79999987e+00  2.39626008e-02  3.95628743e-04  1.80631738e-06  2.58366265e-07 
 3.54700000e-01  1.79999987e+00  2.40181151e-02  3.96511898e-04  1.81130238e-06  2.58783396e-07 
 3.54800000e-01  1.79999987e+00  2.40737725e-02  3.97397294e-04  1.81631680e-06  2.58576336e-07 
 3.54900000e-01  1.79999987e+00  2.41295743e-02  3.98283501e-04  1.82136130e-06  2.58544868e-07 
 3.55000000e-01  1.79999987e+00  2.41855215e-02  3.99172047e-04  1.82556155e-06  2.58839806e-07 
 3.55100000e-01  1.79999987e+00  2.42416155e-02  4.00061979e-04  1.83046796e-06  2.59171040e-07 
 3.55200000e-01  1.79999987e+00  2.42978550e-02  4.00953948e-04  1.83557377e-06  2.59014648e-07 
 3.55300000e-01  1.79999987e+00  2.43542427e-02  4.01847310e-04  1.84026517e-06  2.58780891e-07 
 3.55400000e-01  1.79999987e+00  2.44107786e-02  4.02742453e-04  1.84564750e-06  2.59102465e-07 
 3.55500000e-01  1.79999987e+00  2.44674626e-02  4.03639523e-04  1.85014293e-06  2.59107001e-07 
 3.55600000e-01  1.79999987e+00  2.45242960e-02  4.04538169e-04  1.85529909e-06  2.58782540e-07 
 3.55700000e-01  1.79999987e+00  2.45812802e-02  4.05439168e-04  1.86021522e-06  2.58685094e-07 
 3.55800000e-01  1.79999987e+00  2.46384142e-02  4.06341147e-04  1.86512024e-06  2.59007095e-07 
 3.55900000e-01  1.79999987e+00  2.46957003e-02  4.07245299e-04  1.87020993e-06  2.59013518e-07 
 3.56000000e-01  1.79999987e+00  2.47531383e-02  4.08150884e-04  1.87493255e-06  2.59153717e-07 
 3.56100000e-01  1.79999987e+00  2.48107285e-02  4.09058263e-04  1.87983794e-06  2.58808867e-07 
 3.56200000e-01  1.79999987e+00  2.48684743e-02  4.09967500e-04  1.88503013e-06  2.58959718e-07 
 3.56300000e-01  1.79999987e+00  2.49263721e-02  4.10878391e-04  1.88989761e-06  2.58883871e-07 
 3.56400000e-01  1.79999987e+00  2.49844270e-02  4.11791217e-04  1.89515086e-06  2.59061310e-07 
 3.56500000e-01  1.79999987e+00  2.50426366e-02  4.12705909e-04  1.89989536e-06  2.59177904e-07 
 3.56600000e-01  1.79999987e+00  2.51010027e-02  4.13622239e-04  1.90486217e-06  2.59091746e-07 
 3.56700000e-01  1.79999987e+00  2.51595259e-02  4.14540050e-04  1.91018225e-06  2.58990525e-07 
 3.56800000e-01  1.79999987e+00  2.52182081e-02  4.15460084e-04  1.91538632e-06  2.59327116e-07 
 3.56900000e-01  1.79999987e+00  2.52770483e-02  4.16381647e-04  1.92056069e-06  2.58600034e-07 
 3.57000000e-01  1.79999987e+00  2.53360481e-02  4.17304712e-04  1.92551874e-06  2.59225717e-07 
 3.57100000e-01  1.79999987e+00  2.53952089e-02  4.18229789e-04  1.93053458e-06  2.58781258e-07 
 3.57200000e-01  1.79999987e+00  2.54545301e-02  4.19157055e-04  1.93557731e-06  2.59004256e-07 
 3.57300000e-01  1.79999987e+00  2.55140138e-02  4.20086056e-04  1.94108820e-06  2.59010047e-07 
 3.57400000e-01  1.79999987e+00  2.55736596e-02  4.21016580e-04  1.94613842e-06  2.59037161e-07 
 3.57500000e-01  1.79999987e+00  2.56334696e-02  4.21948771e-04  1.95153046e-06  2.59238356e-07 
 3.57600000e-01  1.79999987e+00  2.56934437e-02  4.22882832e-04  1.95673256e-06  2.59113514e-07 
 3.57700000e-01  1.79999987e+00  2.57535823e-02  4.23818838e-04  1.96167572e-06  2.59247300e-07 
 3.57800000e-01  1.79999987e+00  2.58138872e-02  4.24756692e-04  1.96728798e-06  2.59284656e-07 
 3.57900000e-01  1.79999987e+00  2.58743594e-02  4.25696091e-04  1.97239125e-06  2.58899643e-07 
 3.58000000e-01  1.79999987e+00  2.59349990e-02  4.26637313e-04  1.97755159e-06  2.59334240e-07 
 3.58100000e-01  1.79999987e+00  2.59958057e-02  4.27580523e-04  1.98316149e-06  2.58811628e-07 
 3.58200000e-01  1.79999987e+00  2.60567836e-02  4.28525677e-04  1.98821246e-06  2.59428716e-07 
 3.58300000e-01  1.79999987e+00  2.61179303e-02  4.29472440e-04  1.99368867e-06  2.59098836e-07 
 3.58400000e-01  1.79999987e+00  2.61792492e-02  4.30420939e-04  1.99912360e-06  2.59335330e-07 
 3.58500000e-01  1.79999987e+00  2.62407388e-02  4.31371236e-04  2.00452290e-06  2.58966868e-07 
 3.58600000e-01  1.79999987e+00  2.63024013e-02  4.32323539e-04  2.00969996e-06  2.59027929e-07 
 3.58700000e-01  1.79999987e+00  2.63642387e-02  4.33277540e-04  2.01508507e-06  2.58903386e-07 
 3.58800000e-01  1.79999987e+00  2.64262500e-02  4.34233603e-04  2.02057896e-06  2.58777708e-07 
 3.58900000e-01  1.79999987e+00  2.64884367e-02  4.35191414e-04  2.02623987e-06  2.59632780e-07 
 3.59000000e-01  1.79999987e+00  2.65507989e-02  4.36150864e-04  2.03143055e-06  2.59306745e-07 
 3.59100000e-01  1.79999987e+00  2.66133400e-02  4.37112264e-04  2.03695229e-06  2.59145749e-07 
 3.59200000e-01  1.79999987e+00  2.66760575e-02  4.38075495e-04  2.04236934e-06  2.59437707e-07 
 3.59300000e-01  1.79999987e+00  2.67389545e-02  4.39040314e-04  2.04782132e-06  2.59152611e-07 
 3.59400000e-01  1.79999987e+00  2.68020324e-02  4.40007703e-04  2.05338037e-06  2.59188480e-07 
 3.59500000e-01  1.79999987e+00  2.68652906e-02  4.40976367e-04  2.05911793e-06  2.58983497e-07 
 3.59600000e-01  1.79999987e+00  2.69287303e-02  4.41946998e-04  2.06445560e-06  2.59127590e-07 
 3.59700000e-01  1.79999987e+00  2.69923556e-02  4.42919508e-04  2.07004884e-06  2.59704340e-07 
 3.59800000e-01  1.79999987e+00  2.70561626e-02  4.43893799e-04  2.07588840e-06  2.59466484e-07 
 3.59900000e-01  1.79999987e+00  2.71201540e-02  4.44869926e-04  2.08121531e-06  2.59214549e-07 
 3.60000000e-01  1.79999987e+00  2.71843314e-02  4.45848254e-04  2.08680776e-06  2.59216568e-07 
 3.60100000e-01  1.79999987e+00  2.72486961e-02  4.46828006e-04  2.09255666e-06  2.59239679e-07 
 3.60200000e-01  1.79999987e+00  2.73132493e-02  4.47809853e-04  2.09840036e-06  2.59642710e-07 
 3.60300000e-01  1.79999987e+00  2.73779904e-02  4.48793805e-04  2.10368180e-06  2.59221000e-07 
 3.60400000e-01  1.79999987e+00  2.74429213e-02  4.49779399e-04  2.10971198e-06  2.59408904e-07 
 3.60500000e-01  1.79999987e+00  2.75080434e-02  4.50766438e-04  2.11507377e-06  2.59231663e-07 
 3.60600000e-01  1.79999987e+00  2.75733565e-02  4.51755789e-04  2.12124547e-06  2.59468693e-07 
 3.60700000e-01  1.79999987e+00  2.76388653e-02  4.52747401e-04  2.12641786e-06  2.59255629e-07 
 3.60800000e-01  1.79999987e+00  2.77045662e-02  4.53740245e-04  2.13235457e-06  2.59475745e-07 
 3.60900000e-01  1.79999987e+00  2.77704637e-02  4.54735488e-04  2.13840220e-06  2.59320845e-07 
 3.61000000e-01  1.79999987e+00  2.78365541e-02  4.55732437e-04  2.14397561e-06  2.59319104e-07 
 3.61100000e-01  1.79999987e+00  2.79028448e-02  4.56730756e-04  2.14998788e-06  2.59304961e-07 
 3.61200000e-01  1.79999987e+00  2.79693341e-02  4.57731991e-04  2.15569936e-06  2.59435105e-07 
 3.61300000e-01  1.79999987e+00  2.80360209e-02  4.58734191e-04  2.16147059e-06  2.59556386e-07 
 3.61400000e-01  1.79999987e+00  2.81029112e-02  4.59738557e-04  2.16728126e-06  2.59514788e-07 
 3.61500000e-01  1.79999987e+00  2.81700002e-02  4.60745425e-04  2.17315173e-06  2.59525590e-07 
 3.61600000e-01  1.79999987e+00  2.82372949e-02  4.61753378e-04  2.17921578e-06  2.59908610e-07 
 3.61700000e-01  1.79999987e+00  2.83047915e-02  4.62764312e-04  2.18493464e-06  2.59486350e-07 
 3.61800000e-01  1.79999987e+00  2.83724931e-02  4.63776009e-04  2.19084337e-06  2.59676796e-07 
 3.61900000e-01  1.79999987e+00  2.84404026e-02  4.64790097e-04  2.19679833e-06  2.59611670e-07 
 3.62000000e-01  1.79999987e+00  2.85085201e-02  4.65805967e-04  2.20308296e-06  2.59551172e-07 
 3.62100000e-01  1.79999987e+00  2.85768458e-02  4.66823763e-04  2.20916377e-06  2.59684198e-07 
 3.62200000e-01  1.79999987e+00  2.86453813e-02  4.67843815e-04  2.21504540e-06  2.59854859e-07 
 3.62300000e-01  1.79999988e+00  2.87141277e-02  4.68865511e-04  2.22093471e-06  2.59600308e-07 
 3.62400000e-01  1.79999988e+00  2.87830878e-02  4.69889222e-04  2.22683027e-06  2.59444425e-07 
 3.62500000e-01  1.79999988e+00  2.88522595e-02  4.70915089e-04  2.23318765e-06  2.59707627e-07 
 3.62600000e-01  1.79999987e+00  2.89216476e-02  4.71942569e-04  2.23943348e-06  2.59400551e-07 
 3.62700000e-01  1.79999988e+00  2.89912527e-02  4.72972375e-04  2.24523111e-06  2.59674535e-07 
 3.62800000e-01  1.79999988e+00  2.90610737e-02  4.74003733e-04  2.25143535e-06  2.59818842e-07 
 3.62900000e-01  1.79999988e+00  2.91311144e-02  4.75037335e-04  2.25750999e-06  2.59575837e-07 
 3.63000000e-01  1.79999988e+00  2.92013753e-02  4.76072845e-04  2.26360426e-06  2.59440589e-07 
 3.63100000e-01  1.79999988e+00  2.92718568e-02  4.77110214e-04  2.26981250e-06  2.59785898e-07 
 3.63200000e-01  1.79999988e+00  2.93425625e-02  4.78149002e-04  2.27583414e-06  2.59765430e-07 
 3.63300000e-01  1.79999988e+00  2.94134901e-02  4.79190485e-04  2.28222815e-06  2.59542082e-07 
 3.63400000e-01  1.79999988e+00  2.94846451e-02  4.80234102e-04  2.28842481e-06  2.59780337e-07 
 3.63500000e-01  1.79999988e+00  2.95560271e-02  4.81279137e-04  2.29458316e-06  2.59645912e-07 
 3.63600000e-01  1.79999988e+00  2.96276345e-02  4.82326442e-04  2.30101329e-06  2.59839918e-07 
 3.63700000e-01  1.79999988e+00  2.96994749e-02  4.83375534e-04  2.30710874e-06  2.59620615e-07 
 3.63800000e-01  1.79999988e+00  2.97715436e-02  4.84426557e-04  2.31346321e-06  2.59942483e-07 
 3.63900000e-01  1.79999988e+00  2.98438462e-02  4.85479737e-04  2.32003016e-06  2.59731992e-07 
 3.64000000e-01  1.79999988e+00  2.99163827e-02  4.86534878e-04  2.32593108e-06  2.59701293e-07 
 3.64100000e-01  1.79999988e+00  2.99891540e-02  4.87592214e-04  2.33249109e-06  2.59723518e-07 
 3.64200000e-01  1.79999988e+00  3.00621617e-02  4.88651350e-04  2.33885609e-06  2.59586715e-07 
 3.64300000e-01  1.79999988e+00  3.01354082e-02  4.89712227e-04  2.34518776e-06  2.59745390e-07 
 3.64400000e-01  1.79999988e+00  3.02088945e-02  4.90775184e-04  2.35177111e-06  2.60016765e-07 
 3.64500000e-01  1.79999988e+00  3.02826208e-02  4.91840478e-04  2.35813518e-06  2.60164348e-07 
 3.64600000e-01  1.79999988e+00  3.03565916e-02  4.92907784e-04  2.36456694e-06  2.59783544e-07 
 3.64700000e-01  1.79999988e+00  3.04308063e-02  4.93976642e-04  2.37098693e-06  2.59803893e-07 
 3.64800000e-01  1.79999988e+00  3.05052665e-02  4.95047729e-04  2.37754610e-06  2.60129467e-07 
 3.64900000e-01  1.79999988e+00  3.05799735e-02  4.96120856e-04  2.38442844e-06  2.59853208e-07 
 3.65000000e-01  1.79999988e+00  3.06549312e-02  4.97195905e-04  2.39054347e-06  2.59842488e-07 
 3.65100000e-01  1.79999988e+00  3.07301379e-02  4.98272910e-04  2.39715075e-06  2.59832995e-07 
 3.65200000e-01  1.79999988e+00  3.08055975e-02  4.99352528e-04  2.40375712e-06  2.59856008e-07 
 3.65300000e-01  1.79999988e+00  3.08813128e-02  5.00433362e-04  2.41032517e-06  2.59925830e-07 
 3.65400000e-01  1.79999988e+00  3.09572808e-02  5.01516810e-04  2.41725546e-06  2.60236990e-07 
 3.65500000e-01  1.79999988e+00  3.10335079e-02  5.02602015e-04  2.42346859e-06  2.59916735e-07 
 3.65600000e-01  1.79999988e+00  3.11099932e-02  5.03689188e-04  2.42999159e-06  2.60001642e-07 
 3.65700000e-01  1.79999988e+00  3.11867394e-02  5.04778426e-04  2.43683345e-06  2.59951651e-07 
 3.65800000e-01  1.79999988e+00  3.12637482e-02  5.05869966e-04  2.44374747e-06  2.60036631e-07 
 3.65900000e-01  1.79999988e+00  3.13410201e-02  5.06963267e-04  2.45052959e-06  2.60070181e-07 
 3.66000000e-01  1.79999988e+00  3.14185581e-02  5.08058771e-04  2.45727863e-06  2.60091532e-07 
 3.66100000e-01  1.79999988e+00  3.14963647e-02  5.09156194e-04  2.46350739e-06  2.60073800e-07 
 3.66200000e-01  1.79999988e+00  3.15744386e-02  5.10255894e-04  2.47078320e-06  2.59865847e-07 
 3.66300000e-01  1.79999988e+00  3.16527855e-02  5.11357767e-04  2.47749243e-06  2.60059190e-07 
 3.66400000e-01  1.79999988e+00  3.17314048e-02  5.12461114e-04  2.48425067e-06  2.60069341e-07 
 3.66500000e-01  1.79999988e+00  3.18102995e-02  5.13566928e-04  2.49122673e-06  2.60122545e-07 
 3.66600000e-01  1.79999988e+00  3.18894715e-02  5.14674967e-04  2.49782281e-06  2.60256935e-07 
 3.66700000e-01  1.79999988e+00  3.19689205e-02  5.15784608e-04  2.50475181e-06  2.60129318e-07 
 3.66800000e-01  1.79999988e+00  3.20486514e-02  5.16896731e-04  2.51185006e-06  2.60245636e-07 
 3.66900000e-01  1.79999988e+00  3.21286650e-02  5.18010770e-04  2.51860188e-06  2.59966617e-07 
 3.67000000e-01  1.79999988e+00  3.22089626e-02  5.19126860e-04  2.52562350e-06  2.60037501e-07 
 3.67100000e-01  1.79999988e+00  3.22895471e-02  5.20244749e-04  2.53254092e-06  2.60128565e-07 
 3.67200000e-01  1.79999988e+00  3.23704206e-02  5.21365116e-04  2.53923811e-06  2.60110939e-07 
 3.67300000e-01  1.79999988e+00  3.24515833e-02  5.22487501e-04  2.54639980e-06  2.60454525e-07 
 3.67400000e-01  1.79999988e+00  3.25330389e-02  5.23612136e-04  2.55341396e-06  2.60224017e-07 
 3.67500000e-01  1.79999988e+00  3.26147902e-02  5.24738055e-04  2.56040805e-06  2.60094774e-07 
 3.67600000e-01  1.79999988e+00  3.26968377e-02  5.25867049e-04  2.56756363e-06  2.60083462e-07 
 3.67700000e-01  1.79999988e+00  3.27791838e-02  5.26997909e-04  2.57467283e-06  2.60459752e-07 
 3.67800000e-01  1.79999988e+00  3.28618317e-02  5.28130475e-04  2.58207112e-06  2.60244541e-07 
 3.67900000e-01  1.79999988e+00  3.29447813e-02  5.29265614e-04  2.58881472e-06  2.60260067e-07 
 3.68000000e-01  1.79999988e+00  3.30280374e-02  5.30402752e-04  2.59624510e-06  2.60029588e-07 
 3.68100000e-01  1.79999988e+00  3.31116001e-02  5.31541504e-04  2.60327766e-06  2.60050575e-07 
 3.68200000e-01  1.79999988e+00  3.31954743e-02  5.32683043e-04  2.61058331e-06  2.60365881e-07 
 3.68300000e-01  1.79999988e+00  3.32796592e-02  5.33826431e-04  2.61741434e-06  2.60547331e-07 
 3.68400000e-01  1.79999988e+00  3.33641592e-02  5.34971928e-04  2.62483750e-06  2.60413557e-07 
 3.68500000e-01  1.79999988e+00  3.34489760e-02  5.36119771e-04  2.63212830e-06  2.60501250e-07 
 3.68600000e-01  1.79999988e+00  3.35341112e-02  5.37269539e-04  2.63960448e-06  2.60723274e-07 
 3.68700000e-01  1.79999988e+00  3.36195678e-02  5.38421465e-04  2.64673915e-06  2.60373515e-07 
 3.68800000e-01  1.79999988e+00  3.37053469e-02  5.39575510e-04  2.65389441e-06  2.60545900e-07 
 3.68900000e-01  1.79999988e+00  3.37914547e-02  5.40731856e-04  2.66118341e-06  2.60376401e-07 
 3.69000000e-01  1.79999988e+00  3.38778896e-02  5.41890102e-04  2.66893120e-06  2.60605921e-07 
 3.69100000e-01  1.79999988e+00  3.39646567e-02  5.43050461e-04  2.67606269e-06  2.60476400e-07 
 3.69200000e-01  1.79999988e+00  3.40517563e-02  5.44213322e-04  2.68355102e-06  2.60511285e-07 
 3.69300000e-01  1.79999988e+00  3.41391933e-02  5.45377732e-04  2.69115039e-06  2.60438252e-07 
 3.69400000e-01  1.79999988e+00  3.42269685e-02  5.46544772e-04  2.69854940e-06  2.60198559e-07 
 3.69500000e-01  1.79999988e+00  3.43150854e-02  5.47713758e-04  2.70588280e-06  2.60350021e-07 
 3.69600000e-01  1.79999988e+00  3.44035457e-02  5.48884918e-04  2.71343853e-06  2.60317715e-07 
 3.69700000e-01  1.79999988e+00  3.44923526e-02  5.50058542e-04  2.72108745e-06  2.60506246e-07 
 3.69800000e-01  1.79999988e+00  3.45815093e-02  5.51234253e-04  2.72827352e-06  2.60241549e-07 
 3.69900000e-01  1.79999988e+00  3.46710187e-02  5.52411972e-04  2.73599508e-06  2.60669276e-07 
 3.70000000e-01  1.79999988e+00  3.47608833e-02  5.53591940e-04  2.74363087e-06  2.60369421e-07 
 3.70100000e-01  1.79999988e+00  3.48511043e-02  5.54773952e-04  2.75115922e-06  2.60251307e-07 
 3.70200000e-01  1.79999988e+00  3.49416854e-02  5.55958456e-04  2.75892758e-06  2.60468715e-07 
 3.70300000e-01  1.79999988e+00  3.50326306e-02  5.57144827e-04  2.76667254e-06  2.60875053e-07 
 3.70400000e-01  1.79999988e+00  3.51239433e-02  5.58333380e-04  2.77422260e-06  2.60829063e-07 
 3.70500000e-01  1.79999988e+00  3.52156212e-02  5.59524260e-04  2.78211951e-06  2.60797357e-07 
 3.70600000e-01  1.79999988e+00  3.53076754e-02  5.60717369e-04  2.78964105e-06  2.60614058e-07 
 3.70700000e-01  1.79999988e+00  3.54001026e-02  5.61912677e-04  2.79742564e-06  2.60777832e-07 
 3.70800000e-01  1.79999988e+00  3.54929080e-02  5.63109881e-04  2.80504145e-06  2.60555480e-07 
 3.70900000e-01  1.79999988e+00  3.55860955e-02  5.64309551e-04  2.81293478e-06  2.60929031e-07 
 3.71000000e-01  1.79999988e+00  3.56796677e-02  5.65511396e-04  2.82106192e-06  2.60414252e-07 
 3.71100000e-01  1.79999988e+00  3.57736271e-02  5.66715457e-04  2.82874231e-06  2.60755911e-07 
 3.71200000e-01  1.79999988e+00  3.58679765e-02  5.67921949e-04  2.83632443e-06  2.60569525e-07 
 3.71300000e-01  1.79999988e+00  3.59627202e-02  5.69130031e-04  2.84433123e-06  2.60566067e-07 
 3.71400000e-01  1.79999988e+00  3.60578623e-02  5.70341168e-04  2.85228478e-06  2.60698787e-07 
 3.71500000e-01  1.79999988e+00  3.61534036e-02  5.71553798e-04  2.86027876e-06  2.60692055e-07 
 3.71600000e-01  1.79999988e+00  3.62493491e-02  5.72769166e-04  2.86801997e-06  2.60724784e-07 
 3.71700000e-01  1.79999988e+00  3.63457003e-02  5.73986833e-04  2.87620345e-06  2.60830283e-07 
 3.71800000e-01  1.79999988e+00  3.64424657e-02  5.75206180e-04  2.88410502e-06  2.60814337e-07 
 3.71900000e-01  1.79999988e+00  3.65396427e-02  5.76428080e-04  2.89218515e-06  2.60803274e-07 
 3.72000000e-01  1.79999988e+00  3.66372392e-02  5.77652557e-04  2.90016644e-06  2.60887963e-07 
 3.72100000e-01  1.79999988e+00  3.67352576e-02  5.78878682e-04  2.90847735e-06  2.60710070e-07 
 3.72200000e-01  1.79999988e+00  3.68336994e-02  5.80107556e-04  2.91676878e-06  2.60738894e-07 
 3.72300000e-01  1.79999988e+00  3.69325708e-02  5.81338060e-04  2.92446813e-06  2.60937653e-07 
 3.72400000e-01  1.79999988e+00  3.70318748e-02  5.82571113e-04  2.93318077e-06  2.60791285e-07 
 3.72500000e-01  1.79999988e+00  3.71316134e-02  5.83806408e-04  2.94119924e-06  2.60949807e-07 
 3.72600000e-01  1.79999988e+00  3.72317936e-02  5.85044320e-04  2.94935620e-06  2.60553505e-07 
 3.72700000e-01  1.79999988e+00  3.73324176e-02  5.86284065e-04  2.95761720e-06  2.61028967e-07 
 3.72800000e-01  1.79999988e+00  3.74334884e-02  5.87526543e-04  2.96541437e-06  2.61139968e-07 
 3.72900000e-01  1.79999988e+00  3.75350130e-02  5.88771010e-04  2.97421652e-06  2.61285467e-07 
 3.73000000e-01  1.79999988e+00  3.76369934e-02  5.90017602e-04  2.98234048e-06  2.61108678e-07 
 3.73100000e-01  1.79999988e+00  3.77394323e-02  5.91266721e-04  2.99038250e-06  2.61138423e-07 
 3.73200000e-01  1.79999988e+00  3.78423353e-02  5.92517987e-04  2.99906243e-06  2.61083977e-07 
 3.73300000e-01  1.79999988e+00  3.79457101e-02  5.93771310e-04  3.00739764e-06  2.60912366e-07 
 3.73400000e-01  1.79999988e+00  3.80495532e-02  5.95027323e-04  3.01581118e-06  2.60711520e-07 
 3.73500000e-01  1.79999988e+00  3.81538754e-02  5.96285386e-04  3.02426227e-06  2.61184886e-07 
 3.73600000e-01  1.79999988e+00  3.82586779e-02  5.97545870e-04  3.03288675e-06  2.60940329e-07 
 3.73700000e-01  1.79999988e+00  3.83639673e-02  5.98808628e-04  3.04122797e-06  2.61199804e-07 
